SITE_ID,MEASUREMENT_DATETIME,DEPTH_M,SENSOR,TEMPERATURE_C
177_Pit_NTGS11,2017-08-10T10:00:00,2,1,0.31
177_Pit_NTGS11,2017-08-10T10:00:00,4,1,-3.36
177_Pit_NTGS11,2017-08-10T10:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-10T12:00:00,1,1,8.64
177_Pit_NTGS11,2017-08-10T12:00:00,2,1,0.32
177_Pit_NTGS11,2017-08-10T12:00:00,4,1,-3.36
177_Pit_NTGS11,2017-08-10T12:00:00,7,1,-4.8
177_Pit_NTGS11,2017-08-10T12:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-10T14:00:00,2,1,0.32
177_Pit_NTGS11,2017-08-10T14:00:00,1,1,8.66
177_Pit_NTGS11,2017-08-10T14:00:00,4,1,-3.35
177_Pit_NTGS11,2017-08-10T14:00:00,7,1,-4.8
177_Pit_NTGS11,2017-08-10T14:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-10T16:00:00,7,1,-4.8
177_Pit_NTGS11,2017-08-10T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-10T16:00:00,1,1,8.69
177_Pit_NTGS11,2017-08-10T16:00:00,2,1,0.32
177_Pit_NTGS11,2017-08-10T16:00:00,4,1,-3.34
177_Pit_NTGS11,2017-08-10T18:00:00,1,1,8.72
177_Pit_NTGS11,2017-08-10T18:00:00,2,1,0.33
177_Pit_NTGS11,2017-08-10T18:00:00,4,1,-3.34
177_Pit_NTGS11,2017-08-10T18:00:00,7,1,-4.8
177_Pit_NTGS11,2017-08-10T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-10T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-10T20:00:00,2,1,0.33
177_Pit_NTGS11,2017-08-10T20:00:00,1,1,8.75
177_Pit_NTGS11,2017-08-10T20:00:00,4,1,-3.34
177_Pit_NTGS11,2017-08-10T20:00:00,7,1,-4.8
177_Pit_NTGS11,2017-08-10T22:00:00,1,1,8.78
177_Pit_NTGS11,2017-08-10T22:00:00,2,1,0.33
177_Pit_NTGS11,2017-08-10T22:00:00,4,1,-3.34
177_Pit_NTGS11,2017-08-10T22:00:00,7,1,-4.8
177_Pit_NTGS11,2017-08-10T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-11T00:00:00,1,1,8.79
177_Pit_NTGS11,2017-08-11T00:00:00,2,1,0.34
177_Pit_NTGS11,2017-08-11T00:00:00,4,1,-3.34
177_Pit_NTGS11,2017-08-11T00:00:00,7,1,-4.79
177_Pit_NTGS11,2017-08-11T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-11T02:00:00,1,1,8.8
177_Pit_NTGS11,2017-08-11T02:00:00,2,1,0.35
177_Pit_NTGS11,2017-08-11T02:00:00,4,1,-3.33
177_Pit_NTGS11,2017-08-11T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-11T02:00:00,7,1,-4.8
177_Pit_NTGS11,2017-08-11T04:00:00,1,1,8.81
177_Pit_NTGS11,2017-08-11T04:00:00,2,1,0.36
177_Pit_NTGS11,2017-08-11T04:00:00,4,1,-3.33
177_Pit_NTGS11,2017-08-11T04:00:00,7,1,-4.79
177_Pit_NTGS11,2017-08-11T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-11T06:00:00,1,1,8.82
177_Pit_NTGS11,2017-08-11T06:00:00,4,1,-3.33
177_Pit_NTGS11,2017-08-11T06:00:00,7,1,-4.79
177_Pit_NTGS11,2017-08-11T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-11T06:00:00,2,1,0.36
177_Pit_NTGS11,2017-08-11T08:00:00,7,1,-4.79
177_Pit_NTGS11,2017-08-11T08:00:00,1,1,8.84
177_Pit_NTGS11,2017-08-11T08:00:00,2,1,0.37
177_Pit_NTGS11,2017-08-11T08:00:00,4,1,-3.33
177_Pit_NTGS11,2017-08-11T08:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-11T10:00:00,2,1,0.38
177_Pit_NTGS11,2017-08-11T10:00:00,4,1,-3.33
177_Pit_NTGS11,2017-08-11T10:00:00,7,1,-4.79
177_Pit_NTGS11,2017-08-11T10:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-11T10:00:00,1,1,8.86
177_Pit_NTGS11,2017-08-11T12:00:00,1,1,8.88
177_Pit_NTGS11,2017-08-11T12:00:00,2,1,0.38
177_Pit_NTGS11,2017-08-11T12:00:00,4,1,-3.32
177_Pit_NTGS11,2017-08-11T12:00:00,7,1,-4.79
177_Pit_NTGS11,2017-08-11T12:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-11T14:00:00,7,1,-4.79
177_Pit_NTGS11,2017-08-11T14:00:00,1,1,8.9
177_Pit_NTGS11,2017-08-11T14:00:00,2,1,0.39
177_Pit_NTGS11,2017-08-11T14:00:00,4,1,-3.32
177_Pit_NTGS11,2017-08-11T14:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-11T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-11T16:00:00,1,1,8.93
177_Pit_NTGS11,2017-08-11T16:00:00,2,1,0.4
177_Pit_NTGS11,2017-08-11T16:00:00,4,1,-3.32
177_Pit_NTGS11,2017-08-11T16:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-11T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-11T18:00:00,1,1,8.94
177_Pit_NTGS11,2017-08-11T18:00:00,2,1,0.4
177_Pit_NTGS11,2017-08-11T18:00:00,4,1,-3.32
177_Pit_NTGS11,2017-08-11T18:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-11T20:00:00,1,1,8.96
177_Pit_NTGS11,2017-08-11T20:00:00,2,1,0.4
177_Pit_NTGS11,2017-08-11T20:00:00,4,1,-3.31
177_Pit_NTGS11,2017-08-11T20:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-11T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-11T22:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-11T22:00:00,1,1,8.97
177_Pit_NTGS11,2017-08-11T22:00:00,2,1,0.41
177_Pit_NTGS11,2017-08-11T22:00:00,4,1,-3.31
177_Pit_NTGS11,2017-08-11T22:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-12T00:00:00,1,1,8.97
177_Pit_NTGS11,2017-08-12T00:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-12T00:00:00,2,1,0.42
177_Pit_NTGS11,2017-08-12T00:00:00,4,1,-3.31
177_Pit_NTGS11,2017-08-12T00:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-12T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-12T02:00:00,1,1,8.97
177_Pit_NTGS11,2017-08-12T02:00:00,2,1,0.42
177_Pit_NTGS11,2017-08-12T02:00:00,4,1,-3.31
177_Pit_NTGS11,2017-08-12T02:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-12T04:00:00,1,1,8.97
177_Pit_NTGS11,2017-08-12T04:00:00,2,1,0.44
177_Pit_NTGS11,2017-08-12T04:00:00,4,1,-3.3
177_Pit_NTGS11,2017-08-12T04:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-12T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-12T06:00:00,1,1,8.99
177_Pit_NTGS11,2017-08-12T06:00:00,2,1,0.44
177_Pit_NTGS11,2017-08-12T06:00:00,4,1,-3.3
177_Pit_NTGS11,2017-08-12T06:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-12T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-12T08:00:00,1,1,8.99
177_Pit_NTGS11,2017-08-12T08:00:00,2,1,0.44
177_Pit_NTGS11,2017-08-12T08:00:00,4,1,-3.3
177_Pit_NTGS11,2017-08-12T08:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-12T08:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-12T10:00:00,2,1,0.46
177_Pit_NTGS11,2017-08-12T10:00:00,1,1,9
177_Pit_NTGS11,2017-08-12T10:00:00,4,1,-3.3
177_Pit_NTGS11,2017-08-12T10:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-12T10:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-12T12:00:00,2,1,0.46
177_Pit_NTGS11,2017-08-12T12:00:00,1,1,9.02
177_Pit_NTGS11,2017-08-12T12:00:00,4,1,-3.3
177_Pit_NTGS11,2017-08-12T12:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-12T12:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-12T14:00:00,1,1,9.04
177_Pit_NTGS11,2017-08-12T14:00:00,2,1,0.47
177_Pit_NTGS11,2017-08-12T14:00:00,4,1,-3.3
177_Pit_NTGS11,2017-08-12T14:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-12T14:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-12T16:00:00,1,1,9.06
177_Pit_NTGS11,2017-08-12T16:00:00,2,1,0.47
177_Pit_NTGS11,2017-08-12T16:00:00,4,1,-3.29
177_Pit_NTGS11,2017-08-12T16:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-12T16:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-12T18:00:00,2,1,0.48
177_Pit_NTGS11,2017-08-12T18:00:00,1,1,9.07
177_Pit_NTGS11,2017-08-12T18:00:00,4,1,-3.29
177_Pit_NTGS11,2017-08-12T18:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-12T18:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-12T20:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-12T20:00:00,1,1,9.08
177_Pit_NTGS11,2017-08-12T20:00:00,2,1,0.48
177_Pit_NTGS11,2017-08-12T20:00:00,4,1,-3.28
177_Pit_NTGS11,2017-08-12T20:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-12T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-12T22:00:00,1,1,9.08
177_Pit_NTGS11,2017-08-12T22:00:00,2,1,0.5
177_Pit_NTGS11,2017-08-12T22:00:00,4,1,-3.28
177_Pit_NTGS11,2017-08-12T22:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-13T00:00:00,1,1,9.08
177_Pit_NTGS11,2017-08-13T00:00:00,2,1,0.51
177_Pit_NTGS11,2017-08-13T00:00:00,4,1,-3.28
177_Pit_NTGS11,2017-08-13T00:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-13T00:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-13T02:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-13T02:00:00,1,1,9.08
177_Pit_NTGS11,2017-08-13T02:00:00,2,1,0.51
177_Pit_NTGS11,2017-08-13T02:00:00,4,1,-3.28
177_Pit_NTGS11,2017-08-13T02:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-13T04:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-13T04:00:00,1,1,9.08
177_Pit_NTGS11,2017-08-13T04:00:00,2,1,0.52
177_Pit_NTGS11,2017-08-13T04:00:00,4,1,-3.27
177_Pit_NTGS11,2017-08-13T04:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-13T06:00:00,1,1,9.08
177_Pit_NTGS11,2017-08-13T06:00:00,2,1,0.53
177_Pit_NTGS11,2017-08-13T06:00:00,4,1,-3.27
177_Pit_NTGS11,2017-08-13T06:00:00,7,1,-4.78
177_Pit_NTGS11,2017-08-13T06:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-13T08:00:00,1,1,9.08
177_Pit_NTGS11,2017-08-13T08:00:00,2,1,0.54
177_Pit_NTGS11,2017-08-13T08:00:00,4,1,-3.27
177_Pit_NTGS11,2017-08-13T08:00:00,7,1,-4.77
177_Pit_NTGS11,2017-08-13T08:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-13T10:00:00,1,1,9.08
177_Pit_NTGS11,2017-08-13T10:00:00,2,1,0.54
177_Pit_NTGS11,2017-08-13T10:00:00,4,1,-3.26
177_Pit_NTGS11,2017-08-13T10:00:00,7,1,-4.77
177_Pit_NTGS11,2017-08-13T10:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-13T12:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-13T12:00:00,1,1,9.1
177_Pit_NTGS11,2017-08-13T12:00:00,2,1,0.55
177_Pit_NTGS11,2017-08-13T12:00:00,4,1,-3.26
177_Pit_NTGS11,2017-08-13T12:00:00,7,1,-4.77
177_Pit_NTGS11,2017-08-13T14:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-13T14:00:00,1,1,9.12
177_Pit_NTGS11,2017-08-13T14:00:00,2,1,0.56
177_Pit_NTGS11,2017-08-13T14:00:00,4,1,-3.26
177_Pit_NTGS11,2017-08-13T14:00:00,7,1,-4.77
177_Pit_NTGS11,2017-08-13T16:00:00,1,1,9.13
177_Pit_NTGS11,2017-08-13T16:00:00,2,1,0.57
177_Pit_NTGS11,2017-08-13T16:00:00,4,1,-3.26
177_Pit_NTGS11,2017-08-13T16:00:00,7,1,-4.77
177_Pit_NTGS11,2017-08-13T16:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-13T18:00:00,2,1,0.58
177_Pit_NTGS11,2017-08-13T18:00:00,1,1,9.15
177_Pit_NTGS11,2017-08-13T18:00:00,4,1,-3.26
177_Pit_NTGS11,2017-08-13T18:00:00,7,1,-4.77
177_Pit_NTGS11,2017-08-13T18:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-13T20:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-13T20:00:00,1,1,9.15
177_Pit_NTGS11,2017-08-13T20:00:00,2,1,0.58
177_Pit_NTGS11,2017-08-13T20:00:00,4,1,-3.26
177_Pit_NTGS11,2017-08-13T20:00:00,7,1,-4.76
177_Pit_NTGS11,2017-08-13T22:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-13T22:00:00,1,1,9.15
177_Pit_NTGS11,2017-08-13T22:00:00,2,1,0.6
177_Pit_NTGS11,2017-08-13T22:00:00,4,1,-3.26
177_Pit_NTGS11,2017-08-13T22:00:00,7,1,-4.76
177_Pit_NTGS11,2017-08-14T00:00:00,1,1,9.14
177_Pit_NTGS11,2017-08-14T00:00:00,2,1,0.61
177_Pit_NTGS11,2017-08-14T00:00:00,4,1,-3.26
177_Pit_NTGS11,2017-08-14T00:00:00,7,1,-4.77
177_Pit_NTGS11,2017-08-14T00:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-14T02:00:00,1,1,9.13
177_Pit_NTGS11,2017-08-14T02:00:00,2,1,0.61
177_Pit_NTGS11,2017-08-14T02:00:00,4,1,-3.25
177_Pit_NTGS11,2017-08-14T02:00:00,7,1,-4.76
177_Pit_NTGS11,2017-08-14T02:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-14T04:00:00,1,1,9.11
177_Pit_NTGS11,2017-08-14T04:00:00,2,1,0.62
177_Pit_NTGS11,2017-08-14T04:00:00,4,1,-3.25
177_Pit_NTGS11,2017-08-14T04:00:00,7,1,-4.76
177_Pit_NTGS11,2017-08-14T04:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-14T06:00:00,2,1,0.63
177_Pit_NTGS11,2017-08-14T06:00:00,1,1,9.09
177_Pit_NTGS11,2017-08-14T06:00:00,4,1,-3.25
177_Pit_NTGS11,2017-08-14T06:00:00,7,1,-4.76
177_Pit_NTGS11,2017-08-14T06:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-14T08:00:00,1,1,9.08
177_Pit_NTGS11,2017-08-14T08:00:00,2,1,0.64
177_Pit_NTGS11,2017-08-14T08:00:00,4,1,-3.24
177_Pit_NTGS11,2017-08-14T08:00:00,7,1,-4.76
177_Pit_NTGS11,2017-08-14T08:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-14T10:00:00,1,1,9.05
177_Pit_NTGS11,2017-08-14T10:00:00,2,1,0.65
177_Pit_NTGS11,2017-08-14T10:00:00,4,1,-3.23
177_Pit_NTGS11,2017-08-14T10:00:00,7,1,-4.76
177_Pit_NTGS11,2017-08-14T10:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-14T12:00:00,1,1,9.03
177_Pit_NTGS11,2017-08-14T12:00:00,2,1,0.65
177_Pit_NTGS11,2017-08-14T12:00:00,4,1,-3.23
177_Pit_NTGS11,2017-08-14T12:00:00,7,1,-4.76
177_Pit_NTGS11,2017-08-14T12:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-14T14:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-14T14:00:00,1,1,9
177_Pit_NTGS11,2017-08-14T14:00:00,2,1,0.66
177_Pit_NTGS11,2017-08-14T14:00:00,4,1,-3.23
177_Pit_NTGS11,2017-08-14T14:00:00,7,1,-4.76
177_Pit_NTGS11,2017-08-14T16:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-14T16:00:00,1,1,8.98
177_Pit_NTGS11,2017-08-14T16:00:00,2,1,0.67
177_Pit_NTGS11,2017-08-14T16:00:00,4,1,-3.23
177_Pit_NTGS11,2017-08-14T16:00:00,7,1,-4.76
177_Pit_NTGS11,2017-08-14T18:00:00,1,1,8.95
177_Pit_NTGS11,2017-08-14T18:00:00,2,1,0.68
177_Pit_NTGS11,2017-08-14T18:00:00,4,1,-3.23
177_Pit_NTGS11,2017-08-14T18:00:00,7,1,-4.76
177_Pit_NTGS11,2017-08-14T18:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-14T20:00:00,2,1,0.68
177_Pit_NTGS11,2017-08-14T20:00:00,1,1,8.92
177_Pit_NTGS11,2017-08-14T20:00:00,4,1,-3.23
177_Pit_NTGS11,2017-08-14T20:00:00,7,1,-4.76
177_Pit_NTGS11,2017-08-14T20:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-14T22:00:00,7,1,-4.76
177_Pit_NTGS11,2017-08-14T22:00:00,1,1,8.89
177_Pit_NTGS11,2017-08-14T22:00:00,2,1,0.7
177_Pit_NTGS11,2017-08-14T22:00:00,4,1,-3.23
177_Pit_NTGS11,2017-08-14T22:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-15T00:00:00,1,1,8.86
177_Pit_NTGS11,2017-08-15T00:00:00,2,1,0.71
177_Pit_NTGS11,2017-08-15T00:00:00,4,1,-3.23
177_Pit_NTGS11,2017-08-15T00:00:00,7,1,-4.75
177_Pit_NTGS11,2017-08-15T00:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-15T02:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-15T02:00:00,1,1,8.82
177_Pit_NTGS11,2017-08-15T02:00:00,2,1,0.72
177_Pit_NTGS11,2017-08-15T02:00:00,4,1,-3.23
177_Pit_NTGS11,2017-08-15T02:00:00,7,1,-4.75
177_Pit_NTGS11,2017-08-15T04:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-15T04:00:00,1,1,8.79
177_Pit_NTGS11,2017-08-15T04:00:00,2,1,0.72
177_Pit_NTGS11,2017-08-15T04:00:00,4,1,-3.23
177_Pit_NTGS11,2017-08-15T04:00:00,7,1,-4.75
177_Pit_NTGS11,2017-08-15T06:00:00,1,1,8.75
177_Pit_NTGS11,2017-08-15T06:00:00,2,1,0.73
177_Pit_NTGS11,2017-08-15T06:00:00,4,1,-3.21
177_Pit_NTGS11,2017-08-15T06:00:00,7,1,-4.75
177_Pit_NTGS11,2017-08-15T06:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-15T08:00:00,1,1,8.72
177_Pit_NTGS11,2017-08-15T08:00:00,2,1,0.74
177_Pit_NTGS11,2017-08-15T08:00:00,4,1,-3.22
177_Pit_NTGS11,2017-08-15T08:00:00,7,1,-4.75
177_Pit_NTGS11,2017-08-15T08:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-15T10:00:00,1,1,8.71
177_Pit_NTGS11,2017-08-15T10:00:00,2,1,0.75
177_Pit_NTGS11,2017-08-15T10:00:00,4,1,-3.21
177_Pit_NTGS11,2017-08-15T10:00:00,7,1,-4.75
177_Pit_NTGS11,2017-08-15T10:00:00,10,1,-4.73
177_Pit_NTGS11,2017-08-15T12:00:00,1,1,8.69
177_Pit_NTGS11,2017-08-15T12:00:00,2,1,0.76
177_Pit_NTGS11,2017-08-15T12:00:00,4,1,-3.21
177_Pit_NTGS11,2017-08-15T12:00:00,7,1,-4.75
177_Pit_NTGS11,2017-08-15T12:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-15T14:00:00,1,1,8.67
177_Pit_NTGS11,2017-08-15T14:00:00,2,1,0.77
177_Pit_NTGS11,2017-08-15T14:00:00,4,1,-3.21
177_Pit_NTGS11,2017-08-15T14:00:00,7,1,-4.75
177_Pit_NTGS11,2017-08-15T14:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-15T16:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-15T16:00:00,1,1,8.66
177_Pit_NTGS11,2017-08-15T16:00:00,2,1,0.77
177_Pit_NTGS11,2017-08-15T16:00:00,4,1,-3.2
177_Pit_NTGS11,2017-08-15T16:00:00,7,1,-4.75
177_Pit_NTGS11,2017-08-15T18:00:00,4,1,-3.2
177_Pit_NTGS11,2017-08-15T18:00:00,1,1,8.64
177_Pit_NTGS11,2017-08-15T18:00:00,2,1,0.79
177_Pit_NTGS11,2017-08-15T18:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-15T18:00:00,7,1,-4.75
177_Pit_NTGS11,2017-08-15T20:00:00,4,1,-3.2
177_Pit_NTGS11,2017-08-15T20:00:00,7,1,-4.75
177_Pit_NTGS11,2017-08-15T20:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-15T20:00:00,2,1,0.79
177_Pit_NTGS11,2017-08-15T20:00:00,1,1,8.63
177_Pit_NTGS11,2017-08-15T22:00:00,1,1,8.61
177_Pit_NTGS11,2017-08-15T22:00:00,2,1,0.8
177_Pit_NTGS11,2017-08-15T22:00:00,4,1,-3.2
177_Pit_NTGS11,2017-08-15T22:00:00,7,1,-4.75
177_Pit_NTGS11,2017-08-15T22:00:00,10,1,-4.73
177_Pit_NTGS11,2017-08-16T00:00:00,1,1,8.6
177_Pit_NTGS11,2017-08-16T00:00:00,2,1,0.81
177_Pit_NTGS11,2017-08-16T00:00:00,4,1,-3.19
177_Pit_NTGS11,2017-08-16T00:00:00,7,1,-4.75
177_Pit_NTGS11,2017-08-16T00:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-16T02:00:00,1,1,8.57
177_Pit_NTGS11,2017-08-16T02:00:00,2,1,0.81
177_Pit_NTGS11,2017-08-16T02:00:00,4,1,-3.19
177_Pit_NTGS11,2017-08-16T02:00:00,7,1,-4.75
177_Pit_NTGS11,2017-08-16T02:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-16T04:00:00,1,1,8.55
177_Pit_NTGS11,2017-08-16T04:00:00,2,1,0.83
177_Pit_NTGS11,2017-08-16T04:00:00,4,1,-3.19
177_Pit_NTGS11,2017-08-16T04:00:00,7,1,-4.74
177_Pit_NTGS11,2017-08-16T04:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-16T06:00:00,1,1,8.53
177_Pit_NTGS11,2017-08-16T06:00:00,2,1,0.83
177_Pit_NTGS11,2017-08-16T06:00:00,4,1,-3.19
177_Pit_NTGS11,2017-08-16T06:00:00,7,1,-4.74
177_Pit_NTGS11,2017-08-16T06:00:00,10,1,-4.73
177_Pit_NTGS11,2017-08-16T08:00:00,4,1,-3.19
177_Pit_NTGS11,2017-08-16T08:00:00,7,1,-4.74
177_Pit_NTGS11,2017-08-16T08:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-16T08:00:00,1,1,8.5
177_Pit_NTGS11,2017-08-16T08:00:00,2,1,0.83
177_Pit_NTGS11,2017-08-16T10:00:00,4,1,-3.19
177_Pit_NTGS11,2017-08-16T10:00:00,7,1,-4.74
177_Pit_NTGS11,2017-08-16T10:00:00,10,1,-4.73
177_Pit_NTGS11,2017-08-16T10:00:00,1,1,8.48
177_Pit_NTGS11,2017-08-16T10:00:00,2,1,0.85
177_Pit_NTGS11,2017-08-16T12:00:00,1,1,8.46
177_Pit_NTGS11,2017-08-16T12:00:00,2,1,0.85
177_Pit_NTGS11,2017-08-16T12:00:00,4,1,-3.18
177_Pit_NTGS11,2017-08-16T12:00:00,7,1,-4.74
177_Pit_NTGS11,2017-08-16T12:00:00,10,1,-4.73
177_Pit_NTGS11,2017-08-16T14:00:00,1,1,8.45
177_Pit_NTGS11,2017-08-16T14:00:00,2,1,0.86
177_Pit_NTGS11,2017-08-16T14:00:00,4,1,-3.19
177_Pit_NTGS11,2017-08-16T14:00:00,7,1,-4.74
177_Pit_NTGS11,2017-08-16T14:00:00,10,1,-4.73
177_Pit_NTGS11,2017-08-16T16:00:00,2,1,0.86
177_Pit_NTGS11,2017-08-16T16:00:00,4,1,-3.19
177_Pit_NTGS11,2017-08-16T16:00:00,7,1,-4.74
177_Pit_NTGS11,2017-08-16T16:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-16T16:00:00,1,1,8.43
177_Pit_NTGS11,2017-08-16T18:00:00,1,1,8.42
177_Pit_NTGS11,2017-08-16T18:00:00,2,1,0.87
177_Pit_NTGS11,2017-08-16T18:00:00,4,1,-3.18
177_Pit_NTGS11,2017-08-16T18:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-16T18:00:00,7,1,-4.74
177_Pit_NTGS11,2017-08-16T20:00:00,1,1,8.4
177_Pit_NTGS11,2017-08-16T20:00:00,2,1,0.88
177_Pit_NTGS11,2017-08-16T20:00:00,4,1,-3.17
177_Pit_NTGS11,2017-08-16T20:00:00,7,1,-4.74
177_Pit_NTGS11,2017-08-16T20:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-16T22:00:00,4,1,-3.17
177_Pit_NTGS11,2017-08-16T22:00:00,7,1,-4.74
177_Pit_NTGS11,2017-08-16T22:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-16T22:00:00,1,1,8.38
177_Pit_NTGS11,2017-08-16T22:00:00,2,1,0.89
177_Pit_NTGS11,2017-08-17T00:00:00,4,1,-3.17
177_Pit_NTGS11,2017-08-17T00:00:00,7,1,-4.74
177_Pit_NTGS11,2017-08-17T00:00:00,10,1,-4.74
177_Pit_NTGS11,2017-08-17T00:00:00,1,1,8.35
177_Pit_NTGS11,2017-08-17T00:00:00,2,1,0.9
177_Pit_NTGS11,2017-08-17T02:00:00,1,1,8.33
177_Pit_NTGS11,2017-08-17T02:00:00,2,1,0.9
177_Pit_NTGS11,2017-08-17T02:00:00,4,1,-3.16
177_Pit_NTGS11,2017-08-17T02:00:00,7,1,-4.74
177_Pit_NTGS11,2017-08-17T02:00:00,10,1,-4.73
177_Pit_NTGS11,2017-08-17T04:00:00,1,1,8.31
177_Pit_NTGS11,2017-08-17T04:00:00,2,1,0.9
177_Pit_NTGS11,2017-08-17T04:00:00,4,1,-3.16
177_Pit_NTGS11,2017-08-17T04:00:00,7,1,-4.73
177_Pit_NTGS11,2017-08-17T04:00:00,10,1,-4.73
177_Pit_NTGS11,2017-08-17T06:00:00,1,1,8.29
177_Pit_NTGS11,2017-08-17T06:00:00,2,1,0.91
177_Pit_NTGS11,2017-08-17T06:00:00,4,1,-3.16
177_Pit_NTGS11,2017-08-17T06:00:00,7,1,-4.74
177_Pit_NTGS11,2017-08-17T06:00:00,10,1,-4.73
177_Pit_NTGS11,2017-08-17T08:00:00,1,1,8.28
177_Pit_NTGS11,2017-08-17T08:00:00,2,1,0.92
